url,title,publish_date,price,price_per_sqm,usable_area,bedroom,restroom,coords,full_address,sub_district,district,province,postcode,latitude,longitude
https://www.ddproperty.com/property/knightsbridge-space-ratchayothin-ไนท์บริดจ์-สเปซ-รัชโยธิน-ขาย-11791087,"Knightsbridge Space Ratchayothin : ไนท์บริดจ์ สเปซ รัชโยธิน, กรุงเทพ",2025-11-26,6420000.0,168947.0,38.0,1.0,1.0,"13.8396959,100.575618","ถนนพหลโยธิน, จตุจักร, จตุจักร, กรุงเทพ",จตุจักร,จตุจักร,กรุงเทพมหานคร,10900,13.8396959,100.575618
https://www.ddproperty.com/property/the-line-jatujak-mochit-เดอะ-ไลน์-จตุจักร-หมอชิต-ขาย-11431557,"The Line Jatujak-Mochit : เดอะ ไลน์ จตุจักร - หมอชิต, กรุงเทพ",2025-11-26,5500000.0,163739.0,34.0,1.0,1.0,"13.8122188,100.5596607","ถนนพหลโยธิน, จอมพล, จตุจักร, กรุงเทพ",จอมพล,จตุจักร,กรุงเทพมหานคร,10900,13.8122188,100.5596607
https://www.ddproperty.com/property/m-jatujak-เอ็ม-จตุจักร-ขาย-11819938,"M Jatujak : เอ็ม จตุจักร, กรุงเทพ",2025-11-26,8500000.0,154545.0,55.0,2.0,2.0,"13.8396959,100.575618","ถนนพหลโยธิน, จตุจักร, จตุจักร, กรุงเทพ",จตุจักร,จตุจักร,กรุงเทพมหานคร,10900,13.8396959,100.575618
https://www.ddproperty.com/property/life-ladprao-ไลฟ์-ลาดพร้าว-ขาย-11808821,"Life Ladprao : ไลฟ์ ลาดพร้าว, กรุงเทพ",2025-11-26,9410000.0,172661.0,55.0,2.0,2.0,"13.8090339,100.5684581","992 ถนนลาดพร้าว, จอมพล, จตุจักร, กรุงเทพ",จอมพล,จตุจักร,กรุงเทพมหานคร,10900,13.8090339,100.5684581
https://www.ddproperty.com/property/regent-home-6-1-prachachuen-รีเจ้นท์โฮม-6-1-ประชาชื่น-ขาย-60244232,"Regent Home 6/1 Prachachuen : รีเจ้นท์โฮม 6/1 ประชาชื่น, กรุงเทพ",2025-11-26,1299000.0,40179.0,32.0,1.0,1.0,"13.8030226,100.5502358","6-1 ซอย พงษ์เพชรนิเวศน์แยก, จตุจักร, จตุจักร, กรุงเทพ",จตุจักร,จตุจักร,กรุงเทพมหานคร,10900,13.8030226,100.5502358
https://www.ddproperty.com/property/m-jatujak-เอ็ม-จตุจักร-ขาย-500034098,"M Jatujak : เอ็ม จตุจักร, กรุงเทพ",2025-11-26,7500000.0,133929.0,56.0,2.0,2.0,"13.8396959,100.575618","ถนนพหลโยธิน, จตุจักร, จตุจักร, กรุงเทพ",จตุจักร,จตุจักร,กรุงเทพมหานคร,10900,13.8396959,100.575618
https://www.ddproperty.com/property/life-phahon-ladprao-ไลฟ์-พหลฯ-ลาดพร้าว-ขาย-500034132,"Life Phahon-Ladprao : ไลฟ์ พหลฯ-ลาดพร้าว, กรุงเทพ",2025-11-26,9600000.0,168421.0,57.0,2.0,2.0,"13.8103471,100.5711329","996 Phahonyothin Road, จอมพล, จตุจักร, กรุงเทพ",จอมพล,จตุจักร,กรุงเทพมหานคร,10900,13.8103471,100.5711329
https://www.ddproperty.com/property/life-ladprao-valley-ไลฟ์-ลาดพร้าว-แวลลีย์-ขาย-500034360,"Life Ladprao Valley : ไลฟ์ ลาดพร้าว แวลลีย์, กรุงเทพ",2025-11-26,6000000.0,171429.0,35.0,1.0,1.0,"13.8122188,100.5596607","ถนนพหลโยธิน, จอมพล, จตุจักร, กรุงเทพ",จอมพล,จตุจักร,กรุงเทพมหานคร,10900,13.8122188,100.5596607
https://www.ddproperty.com/property/knightsbridge-space-ratchayothin-ไนท์บริดจ์-สเปซ-รัชโยธิน-ขาย-500034378,"Knightsbridge Space Ratchayothin : ไนท์บริดจ์ สเปซ รัชโยธิน, กรุงเทพ",2025-11-26,9500000.0,190000.0,50.0,1.0,1.0,"13.8396959,100.575618","ถนนพหลโยธิน, จตุจักร, จตุจักร, กรุงเทพ",จตุจักร,จตุจักร,กรุงเทพมหานคร,10900,13.8396959,100.575618
https://www.ddproperty.com/property/whizdom-avenue-ratchada-ladprao-วิสซ์ดอม-อเวนิว-รัชดา-ลาดพร้าว-ขาย-500034714,"Whizdom Avenue Ratchada-Ladprao : วิสซ์ดอม อเวนิว รัชดา-ลาดพร้าว, กรุงเทพ",2025-11-26,4800000.0,147692.0,33.0,1.0,1.0,"13.8090339,100.5684581","ถนนลาดพร้าว, จอมพล, จตุจักร, กรุงเทพ",จอมพล,จตุจักร,กรุงเทพมหานคร,10900,13.8090339,100.5684581
https://www.ddproperty.com/property/the-line-jatujak-mochit-เดอะ-ไลน์-จตุจักร-หมอชิต-ขาย-500034911,"The Line Jatujak-Mochit : เดอะ ไลน์ จตุจักร - หมอชิต, กรุงเทพ",2025-11-26,11900000.0,198433.0,60.0,2.0,2.0,"13.8122188,100.5596607","ถนนพหลโยธิน, จอมพล, จตุจักร, กรุงเทพ",จอมพล,จตุจักร,กรุงเทพมหานคร,10900,13.8122188,100.5596607
https://www.ddproperty.com/property/whizdom-avenue-ratchada-ladprao-วิสซ์ดอม-อเวนิว-รัชดา-ลาดพร้าว-ขาย-500034915,"Whizdom Avenue Ratchada-Ladprao : วิสซ์ดอม อเวนิว รัชดา-ลาดพร้าว, กรุงเทพ",2025-11-26,4800000.0,137143.0,35.0,1.0,1.0,"13.8090339,100.5684581","ถนนลาดพร้าว, จอมพล, จตุจักร, กรุงเทพ",จอมพล,จตุจักร,กรุงเทพมหานคร,10900,13.8090339,100.5684581
https://www.ddproperty.com/property/m-jatujak-เอ็ม-จตุจักร-ขาย-500035171,"M Jatujak : เอ็ม จตุจักร, กรุงเทพ",2025-11-26,4250000.0,131988.0,32.0,1.0,1.0,"13.8396959,100.575618","ถนนพหลโยธิน, จตุจักร, จตุจักร, กรุงเทพ",จตุจักร,จตุจักร,กรุงเทพมหานคร,10900,13.8396959,100.575618
https://www.ddproperty.com/property/baan-phrayapirom-ratchada-บ้านพระยาภิรมย์-รัชดา-ขาย-500011922,"Baan Phrayapirom-Ratchada : บ้านพระยาภิรมย์ รัชดา, กรุงเทพ",2025-11-26,850000.0,26562.0,32.0,1.0,1.0,"13.8221024,100.5772763","ซอยรัชดาภิเษก 36, จันทรเกษม, จตุจักร, กรุงเทพ",จันทรเกษม,จตุจักร,กรุงเทพมหานคร,10900,13.8221024,100.5772763
https://www.ddproperty.com/property/life-phahon-ladprao-ไลฟ์-พหลฯ-ลาดพร้าว-ขาย-60113730,"Life Phahon-Ladprao : ไลฟ์ พหลฯ-ลาดพร้าว, กรุงเทพ",2025-11-26,9600000.0,168421.0,57.0,2.0,2.0,"13.8103471,100.5711329","996 Phahonyothin Road, จอมพล, จตุจักร, กรุงเทพ",จอมพล,จตุจักร,กรุงเทพมหานคร,10900,13.8103471,100.5711329
https://www.ddproperty.com/property/life-ladprao-18-ไลฟ์-ลาดพร้าว-18-ขาย-11559685,"Life @ Ladprao 18 : ไลฟ์ ลาดพร้าว 18, กรุงเทพ",2025-11-26,4090000.0,89890.0,46.0,1.0,1.0,"13.8090339,100.5684581","ถนนลาดพร้าว, จอมพล, จตุจักร, กรุงเทพ",จอมพล,จตุจักร,กรุงเทพมหานคร,10900,13.8090339,100.5684581
https://www.ddproperty.com/property/life-phahon-ladprao-ไลฟ์-พหลฯ-ลาดพร้าว-ขาย-500016606,"Life Phahon-Ladprao : ไลฟ์ พหลฯ-ลาดพร้าว, กรุงเทพ",2025-11-26,6568000.0,155272.0,42.0,1.0,1.0,"13.8103471,100.5711329","996 Phahonyothin Road, จอมพล, จตุจักร, กรุงเทพ",จอมพล,จตุจักร,กรุงเทพมหานคร,10900,13.8103471,100.5711329
https://www.ddproperty.com/property/life-phahon-ladprao-ไลฟ์-พหลฯ-ลาดพร้าว-ขาย-500016610,"Life Phahon-Ladprao : ไลฟ์ พหลฯ-ลาดพร้าว, กรุงเทพ",2025-11-26,5110930.0,150321.0,34.0,1.0,1.0,"13.8103471,100.5711329","996 Phahonyothin Road, จอมพล, จตุจักร, กรุงเทพ",จอมพล,จตุจักร,กรุงเทพมหานคร,10900,13.8103471,100.5711329
https://www.ddproperty.com/property/life-phahon-ladprao-ไลฟ์-พหลฯ-ลาดพร้าว-ขาย-500016611,"Life Phahon-Ladprao : ไลฟ์ พหลฯ-ลาดพร้าว, กรุงเทพ",2025-11-26,4377610.0,156343.0,28.0,1.0,1.0,"13.8103471,100.5711329","996 Phahonyothin Road, จอมพล, จตุจักร, กรุงเทพ",จอมพล,จตุจักร,กรุงเทพมหานคร,10900,13.8103471,100.5711329
https://www.ddproperty.com/property/life-phahon-ladprao-ไลฟ์-พหลฯ-ลาดพร้าว-ขาย-500016614,"Life Phahon-Ladprao : ไลฟ์ พหลฯ-ลาดพร้าว, กรุงเทพ",2025-11-26,10749540.0,165378.0,65.0,2.0,2.0,"13.8103471,100.5711329","996 Phahonyothin Road, จอมพล, จตุจักร, กรุงเทพ",จอมพล,จตุจักร,กรุงเทพมหานคร,10900,13.8103471,100.5711329
https://www.ddproperty.com/property/lumpini-park-vibhavadi-chatuchak-ลุมพินี-พาร์ค-วิภาวดี-จตุจักร-ขาย-500031435,"Lumpini Park Vibhavadi-Chatuchak : ลุมพินี พาร์ค วิภาวดี-จตุจักร, กรุงเทพ",2025-11-26,2600000.0,90973.0,29.0,1.0,1.0,"13.8103471,100.5711329","ซอยวิภาวดีรังสิต 3 ถนนวิภาวดีรังสิต, จอมพล, จตุจักร, กรุงเทพ",จอมพล,จตุจักร,กรุงเทพมหานคร,10900,13.8103471,100.5711329
https://www.ddproperty.com/property/the-saint-residences-ladprao-เดอะ-เซนต์-เรสิเดนเซส-ขาย-500023915,"The Saint Residences Ladprao : เดอะ เซนต์ เรสิเดนเซส, กรุงเทพ",2025-11-26,3090000.0,101311.0,31.0,1.0,1.0,"13.7960832,100.5608665","588 ถนนวิภาวดีรังสิต, จอมพล, จตุจักร, กรุงเทพ",จอมพล,จตุจักร,กรุงเทพมหานคร,10900,13.7960832,100.5608665
https://www.ddproperty.com/property/the-saint-residences-ladprao-เดอะ-เซนต์-เรสิเดนเซส-ขาย-11876935,"The Saint Residences Ladprao : เดอะ เซนต์ เรสิเดนเซส, กรุงเทพ",2025-11-26,3300000.0,110000.0,30.0,1.0,1.0,"13.7960832,100.5608665","588 ถนนวิภาวดีรังสิต, จอมพล, จตุจักร, กรุงเทพ",จอมพล,จตุจักร,กรุงเทพมหานคร,10900,13.7960832,100.5608665
https://www.ddproperty.com/property/maru-ladprao-15-maru-ลาดพร้าว-15-ขาย-60243526,"Maru Ladprao 15 : Maru ลาดพร้าว 15, กรุงเทพ",2025-11-26,8200000.0,151852.0,54.0,2.0,1.0,"13.812274,100.5725452","ซอยลาดพร้าว 15, จอมพล, จตุจักร, กรุงเทพ",จอมพล,จตุจักร,กรุงเทพมหานคร,10900,13.812274,100.5725452
https://www.ddproperty.com/property/lumpini-place-ratchayothin-ลุมพินี-เพลส-รัชโยธิน-ขาย-11777278,"Lumpini Place Ratchayothin : ลุมพินี เพลส รัชโยธิน, กรุงเทพ",2025-11-26,3150000.0,101613.0,31.0,1.0,1.0,"13.8190778,100.577023","1484 ถนนพหลโยธิน, จันทรเกษม, จตุจักร, กรุงเทพ",จันทรเกษม,จตุจักร,กรุงเทพมหานคร,10900,13.8190778,100.577023
https://www.ddproperty.com/property/abstracts-phahonyothin-park-ขาย-60117006,"Abstracts Phahonyothin Park, กรุงเทพ",2025-11-26,5790000.0,99828.0,58.0,2.0,1.0,"13.8103471,100.5711329","1076 Phahonyothin Road, Chomphon Subdistrict, Chatuchak District, Bangkok, จอมพล, จตุจักร, กรุงเทพ",จอมพล,จตุจักร,กรุงเทพมหานคร,10900,13.8103471,100.5711329
https://www.ddproperty.com/property/morning-side-heights-ratchada-30-มอร์นิ่งไซด์-ไฮท์-รัชดา-30-ขาย-60117830,"Morning Side Heights Ratchada 30 : มอร์นิ่งไซด์ ไฮท์ รัชดา 30, กรุงเทพ",2025-11-26,7900000.0,89773.0,88.0,3.0,2.0,"13.8238665,100.5773991","รัชดาภิเษก, จันทรเกษม, จตุจักร, กรุงเทพ",จันทรเกษม,จตุจักร,กรุงเทพมหานคร,10900,13.8238665,100.5773991
https://www.ddproperty.com/property/the-line-jatujak-mochit-เดอะ-ไลน์-จตุจักร-หมอชิต-ขาย-60159691,"The Line Jatujak-Mochit : เดอะ ไลน์ จตุจักร - หมอชิต, กรุงเทพ",2025-11-26,4000000.0,148148.0,27.0,1.0,1.0,"13.8122188,100.5596607","ถนนพหลโยธิน, จอมพล, จตุจักร, กรุงเทพ",จอมพล,จตุจักร,กรุงเทพมหานคร,10900,13.8122188,100.5596607
https://www.ddproperty.com/property/the-line-phahonyothin-park-เดอะ-ไลน์-พหลโยธิน-พาร์ค-ขาย-11901915,"The Line Phahonyothin Park : เดอะ ไลน์ พหลโยธิน พาร์ค, กรุงเทพ",2025-11-26,4660000.0,129444.0,36.0,1.0,1.0,"13.8122188,100.5596607","1090 ถนนพหลโยธิน, จอมพล, จตุจักร, กรุงเทพ",จอมพล,จตุจักร,กรุงเทพมหานคร,10900,13.8122188,100.5596607
https://www.ddproperty.com/property/life-ladprao-ไลฟ์-ลาดพร้าว-ขาย-11423852,"Life Ladprao : ไลฟ์ ลาดพร้าว, กรุงเทพ",2025-11-26,9200000.0,176991.0,52.0,2.0,2.0,"13.8090339,100.5684581","992 ถนนลาดพร้าว, จอมพล, จตุจักร, กรุงเทพ",จอมพล,จตุจักร,กรุงเทพมหานคร,10900,13.8090339,100.5684581
https://www.ddproperty.com/property/life-phahon-ladprao-ไลฟ์-พหลฯ-ลาดพร้าว-ขาย-11447764,"Life Phahon-Ladprao : ไลฟ์ พหลฯ-ลาดพร้าว, กรุงเทพ",2025-11-26,9200000.0,161404.0,57.0,2.0,1.0,"13.8103471,100.5711329","996 Phahonyothin Road, จอมพล, จตุจักร, กรุงเทพ",จอมพล,จตุจักร,กรุงเทพมหานคร,10900,13.8103471,100.5711329
https://www.ddproperty.com/property/life-phahon-ladprao-ไลฟ์-พหลฯ-ลาดพร้าว-ขาย-11447759,"Life Phahon-Ladprao : ไลฟ์ พหลฯ-ลาดพร้าว, กรุงเทพ",2025-11-26,5500000.0,157143.0,35.0,1.0,1.0,"13.8103471,100.5711329","996 Phahonyothin Road, จอมพล, จตุจักร, กรุงเทพ",จอมพล,จตุจักร,กรุงเทพมหานคร,10900,13.8103471,100.5711329
https://www.ddproperty.com/property/sarin-place-สาริน-เพลส-ขาย-60177110,"Sarin Place : สาริน เพลส, กรุงเทพ",2025-11-25,10300000.0,68667.0,150.0,2.0,2.0,"13.8299014,100.5650631","รัชดาภิเษก, ลาดยาว, จตุจักร, กรุงเทพ",ลาดยาว,จตุจักร,กรุงเทพมหานคร,10900,13.8299014,100.5650631
https://www.ddproperty.com/property/centric-ratchayothin-เซ็นทริค-รัชโยธิน-ขาย-11473682,"Centric Ratchayothin : เซ็นทริค รัชโยธิน, กรุงเทพ",2025-11-26,11000000.0,196429.0,56.0,2.0,2.0,"13.8455677,100.5782236","1656 ถ.พหลโยธิน, ลาดยาว, จตุจักร, กรุงเทพ",ลาดยาว,จตุจักร,กรุงเทพมหานคร,10900,13.8455677,100.5782236
https://www.ddproperty.com/property/whizdom-avenue-ratchada-ladprao-วิสซ์ดอม-อเวนิว-รัชดา-ลาดพร้าว-ขาย-11473603,"Whizdom Avenue Ratchada-Ladprao : วิสซ์ดอม อเวนิว รัชดา-ลาดพร้าว, กรุงเทพ",2025-11-26,4220000.0,150714.0,28.0,1.0,1.0,"13.8090339,100.5684581","ถนนลาดพร้าว, จอมพล, จตุจักร, กรุงเทพ",จอมพล,จตุจักร,กรุงเทพมหานคร,10900,13.8090339,100.5684581
https://www.ddproperty.com/property/equinox-phahol-vibha-คอนโดอีควิน็อคซ์-พหล-วิภา-ขาย-11809909,"Equinox Phahol Vibha : คอนโดอีควิน็อคซ์ พหล-วิภา, กรุงเทพ",2025-11-25,4300000.0,110256.0,39.0,1.0,1.0,"13.7960832,100.5608665","345 ถนน วิภาวดีรังสิต, จอมพล, จตุจักร, กรุงเทพ",จอมพล,จตุจักร,กรุงเทพมหานคร,10900,13.7960832,100.5608665
https://www.ddproperty.com/property/the-room-ratchada-ladprao-เดอะ-รูม-รัชดา-ลาดพร้าว-ขาย-11892042,"The Room Ratchada-Ladprao : เดอะ รูม รัชดา - ลาดพร้าว, กรุงเทพ",2025-11-25,4390000.0,70806.0,62.0,2.0,1.0,"13.8039132,100.5776119","ถนนลาดพร้าว, จันทรเกษม, จตุจักร, กรุงเทพ",จันทรเกษม,จตุจักร,กรุงเทพมหานคร,10900,13.8039132,100.5776119
https://www.ddproperty.com/property/life-ladprao-ไลฟ์-ลาดพร้าว-ขาย-60226257,"Life Ladprao : ไลฟ์ ลาดพร้าว, กรุงเทพ",2025-11-25,4750000.0,133165.0,36.0,1.0,1.0,"13.8090339,100.5684581","992 ถนนลาดพร้าว, จอมพล, จตุจักร, กรุงเทพ",จอมพล,จตุจักร,กรุงเทพมหานคร,10900,13.8090339,100.5684581
https://www.ddproperty.com/property/equinox-phahol-vibha-คอนโดอีควิน็อคซ์-พหล-วิภา-ขาย-500032695,"Equinox Phahol Vibha : คอนโดอีควิน็อคซ์ พหล-วิภา, กรุงเทพ",2025-11-26,5100000.0,127500.0,40.0,1.0,1.0,"13.7960832,100.5608665","345 ถนน วิภาวดีรังสิต, จอมพล, จตุจักร, กรุงเทพ",จอมพล,จตุจักร,กรุงเทพมหานคร,10900,13.7960832,100.5608665
https://www.ddproperty.com/property/the-line-jatujak-mochit-เดอะ-ไลน์-จตุจักร-หมอชิต-ขาย-500032989,"The Line Jatujak-Mochit : เดอะ ไลน์ จตุจักร - หมอชิต, กรุงเทพ",2025-11-26,7450000.0,215942.0,35.0,1.0,1.0,"13.8122188,100.5596607","ถนนพหลโยธิน, จอมพล, จตุจักร, กรุงเทพ",จอมพล,จตุจักร,กรุงเทพมหานคร,10900,13.8122188,100.5596607
https://www.ddproperty.com/property/equinox-phahol-vibha-คอนโดอีควิน็อคซ์-พหล-วิภา-ขาย-500033164,"Equinox Phahol Vibha : คอนโดอีควิน็อคซ์ พหล-วิภา, กรุงเทพ",2025-11-26,10300000.0,128750.0,80.0,2.0,2.0,"13.7960832,100.5608665","345 ถนน วิภาวดีรังสิต, จอมพล, จตุจักร, กรุงเทพ",จอมพล,จตุจักร,กรุงเทพมหานคร,10900,13.7960832,100.5608665
https://www.ddproperty.com/property/formosa-ladprao-7-ฟอร์โมซ่า-ลาดพร้าว-7-ขาย-500033272,"Formosa Ladprao 7 : ฟอร์โมซ่า ลาดพร้าว 7, กรุงเทพ",2025-11-26,5850000.0,92857.0,63.0,2.0,2.0,"13.8103395,100.5673453",". ซอย ลาดพร้าว 7, จอมพล, จตุจักร, กรุงเทพ",จอมพล,จตุจักร,กรุงเทพมหานคร,10900,13.8103395,100.5673453
https://www.ddproperty.com/property/the-saint-residences-ladprao-เดอะ-เซนต์-เรสิเดนเซส-ขาย-500033318,"The Saint Residences Ladprao : เดอะ เซนต์ เรสิเดนเซส, กรุงเทพ",2025-11-26,6550000.0,118274.0,55.0,2.0,2.0,"13.7960832,100.5608665","588 ถนนวิภาวดีรังสิต, จอมพล, จตุจักร, กรุงเทพ",จอมพล,จตุจักร,กรุงเทพมหานคร,10900,13.7960832,100.5608665
https://www.ddproperty.com/property/life-phahon-ladprao-ไลฟ์-พหลฯ-ลาดพร้าว-ขาย-500033640,"Life Phahon-Ladprao : ไลฟ์ พหลฯ-ลาดพร้าว, กรุงเทพ",2025-11-26,7350000.0,210000.0,35.0,1.0,1.0,"13.8103471,100.5711329","996 Phahonyothin Road, จอมพล, จตุจักร, กรุงเทพ",จอมพล,จตุจักร,กรุงเทพมหานคร,10900,13.8103471,100.5711329
https://www.ddproperty.com/property/maru-ladprao-15-maru-ลาดพร้าว-15-ขาย-500032924,"Maru Ladprao 15 : Maru ลาดพร้าว 15, กรุงเทพ",2025-11-26,4150000.0,138333.0,30.0,1.0,1.0,"13.812274,100.5725452","ซอยลาดพร้าว 15, จอมพล, จตุจักร, กรุงเทพ",จอมพล,จตุจักร,กรุงเทพมหานคร,10900,13.812274,100.5725452
https://www.ddproperty.com/property/m-ladprao-เอ็ม-ลาดพร้าว-ขาย-11501511,"M Ladprao : เอ็ม ลาดพร้าว, กรุงเทพ",2025-11-26,5200000.0,144444.0,36.0,1.0,1.0,"13.8103471,100.5711329","1188 ถ.พหลโยธิน, จอมพล, จตุจักร, กรุงเทพ",จอมพล,จตุจักร,กรุงเทพมหานคร,10900,13.8103471,100.5711329
https://www.ddproperty.com/property/the-line-jatujak-mochit-เดอะ-ไลน์-จตุจักร-หมอชิต-ขาย-11762750,"The Line Jatujak-Mochit : เดอะ ไลน์ จตุจักร - หมอชิต, กรุงเทพ",2025-11-26,6700000.0,190774.0,35.0,1.0,1.0,"13.8122188,100.5596607","ถนนพหลโยธิน, จอมพล, จตุจักร, กรุงเทพ",จอมพล,จตุจักร,กรุงเทพมหานคร,10900,13.8122188,100.5596607
https://www.ddproperty.com/property/the-saint-residences-ladprao-เดอะ-เซนต์-เรสิเดนเซส-ขาย-11882010,"The Saint Residences Ladprao : เดอะ เซนต์ เรสิเดนเซส, กรุงเทพ",2025-11-25,4200000.0,138935.0,30.0,1.0,1.0,"13.7960832,100.5608665","588 ถนนวิภาวดีรังสิต, จอมพล, จตุจักร, กรุงเทพ",จอมพล,จตุจักร,กรุงเทพมหานคร,10900,13.7960832,100.5608665
https://www.ddproperty.com/property/the-line-jatujak-mochit-เดอะ-ไลน์-จตุจักร-หมอชิต-ขาย-11880152,"The Line Jatujak-Mochit : เดอะ ไลน์ จตุจักร - หมอชิต, กรุงเทพ",2025-11-25,6798000.0,202382.0,34.0,1.0,1.0,"13.8122188,100.5596607","ถนนพหลโยธิน, จอมพล, จตุจักร, กรุงเทพ",จอมพล,จตุจักร,กรุงเทพมหานคร,10900,13.8122188,100.5596607
https://www.ddproperty.com/property/lumpini-park-phahon-32-ลุมพินี-พาร์ค-พหล-32-ขาย-11880139,"Lumpini Park Phahon 32 : ลุมพินี พาร์ค พหล 32, กรุงเทพ",2025-11-25,3605000.0,150208.0,24.0,1.0,1.0,"13.8190778,100.577023","ถนนพหลโยธิน (ซอย 32), จันทรเกษม, จตุจักร, กรุงเทพ",จันทรเกษม,จตุจักร,กรุงเทพมหานคร,10900,13.8190778,100.577023
https://www.ddproperty.com/property/life-ladprao-valley-ไลฟ์-ลาดพร้าว-แวลลีย์-ขาย-11880032,"Life Ladprao Valley : ไลฟ์ ลาดพร้าว แวลลีย์, กรุงเทพ",2025-11-25,6303000.0,177599.0,35.0,1.0,1.0,"13.8122188,100.5596607","ถนนพหลโยธิน, จอมพล, จตุจักร, กรุงเทพ",จอมพล,จตุจักร,กรุงเทพมหานคร,10900,13.8122188,100.5596607
https://www.ddproperty.com/property/the-line-jatujak-mochit-เดอะ-ไลน์-จตุจักร-หมอชิต-ขาย-11879988,"The Line Jatujak-Mochit : เดอะ ไลน์ จตุจักร - หมอชิต, กรุงเทพ",2025-11-25,18556700.0,236512.0,78.0,3.0,2.0,"13.8122188,100.5596607","ถนนพหลโยธิน, จอมพล, จตุจักร, กรุงเทพ",จอมพล,จตุจักร,กรุงเทพมหานคร,10900,13.8122188,100.5596607
https://www.ddproperty.com/property/knightsbridge-prime-ratchayothin-ไนท์บริดจ์-ไพร์ม-รัชโยธิน-ขาย-11879809,"Knightsbridge Prime Ratchayothin : ไนท์บริดจ์ ไพร์ม รัชโยธิน, กรุงเทพ",2025-11-25,4490000.0,199556.0,23.0,1.0,1.0,"13.7981239,100.5562686","22 พหลโยธิน, จตุจักร, จตุจักร, กรุงเทพ",จตุจักร,จตุจักร,กรุงเทพมหานคร,10900,13.7981239,100.5562686
https://www.ddproperty.com/property/the-saint-residences-ladprao-เดอะ-เซนต์-เรสิเดนเซส-ขาย-11879550,"The Saint Residences Ladprao : เดอะ เซนต์ เรสิเดนเซส, กรุงเทพ",2025-11-25,4150000.0,138333.0,30.0,1.0,1.0,"13.7960832,100.5608665","588 ถนนวิภาวดีรังสิต, จอมพล, จตุจักร, กรุงเทพ",จอมพล,จตุจักร,กรุงเทพมหานคร,10900,13.7960832,100.5608665
https://www.ddproperty.com/property/knightsbridge-prime-ratchayothin-ไนท์บริดจ์-ไพร์ม-รัชโยธิน-ขาย-11879538,"Knightsbridge Prime Ratchayothin : ไนท์บริดจ์ ไพร์ม รัชโยธิน, กรุงเทพ",2025-11-25,4999999.0,178126.0,28.0,1.0,1.0,"13.7981239,100.5562686","22 พหลโยธิน, จตุจักร, จตุจักร, กรุงเทพ",จตุจักร,จตุจักร,กรุงเทพมหานคร,10900,13.7981239,100.5562686
https://www.ddproperty.com/property/the-line-jatujak-mochit-เดอะ-ไลน์-จตุจักร-หมอชิต-ขาย-11879294,"The Line Jatujak-Mochit : เดอะ ไลน์ จตุจักร - หมอชิต, กรุงเทพ",2025-11-25,7725000.0,223266.0,35.0,1.0,1.0,"13.8122188,100.5596607","ถนนพหลโยธิน, จอมพล, จตุจักร, กรุงเทพ",จอมพล,จตุจักร,กรุงเทพมหานคร,10900,13.8122188,100.5596607
https://www.ddproperty.com/property/the-room-ratchada-ladprao-เดอะ-รูม-รัชดา-ลาดพร้าว-ขาย-11879118,"The Room Ratchada-Ladprao : เดอะ รูม รัชดา - ลาดพร้าว, กรุงเทพ",2025-11-25,3790000.0,94750.0,40.0,1.0,1.0,"13.8039132,100.5776119","ถนนลาดพร้าว, จันทรเกษม, จตุจักร, กรุงเทพ",จันทรเกษม,จตุจักร,กรุงเทพมหานคร,10900,13.8039132,100.5776119
https://www.ddproperty.com/property/chapter-one-the-campus-เกษตร-แชปเตอร์วัน-เดอะ-แคมปัส-เกษตร-ขาย-11876861,"CHAPTER ONE THE CAMPUS เกษตร (แชปเตอร์วัน เดอะ แคมปัส เกษตร), กรุงเทพ",2025-11-25,5300000.0,114224.0,46.0,2.0,1.0,"13.8433615,100.5594599","2033 Phaholyothin Road, ลาดยาว, จตุจักร, กรุงเทพ",ลาดยาว,จตุจักร,กรุงเทพมหานคร,10900,13.8433615,100.5594599
https://www.ddproperty.com/property/supalai-park-kaset-ศุภาลัย-ปาร์ค-เกษตร-ขาย-11876584,"Supalai Park Kaset : ศุภาลัย ปาร์ค เกษตร, กรุงเทพ",2025-11-25,9400000.0,65282.0,144.0,3.0,3.0,"13.8407301,100.5845428","ถนนประเสริฐมนูกิจ, เสนานิคม, จตุจักร, กรุงเทพ",เสนานิคม,จตุจักร,กรุงเทพมหานคร,10900,13.8407301,100.5845428
https://www.ddproperty.com/property/the-saint-residences-ladprao-เดอะ-เซนต์-เรสิเดนเซส-ขาย-11835556,"The Saint Residences Ladprao : เดอะ เซนต์ เรสิเดนเซส, กรุงเทพ",2025-11-25,3300000.0,106452.0,31.0,1.0,1.0,"13.7960832,100.5608665","588 ถนนวิภาวดีรังสิต, จอมพล, จตุจักร, กรุงเทพ",จอมพล,จตุจักร,กรุงเทพมหานคร,10900,13.7960832,100.5608665
https://www.ddproperty.com/property/supalai-park-kaset-ศุภาลัย-ปาร์ค-เกษตร-ขาย-11835692,"Supalai Park Kaset : ศุภาลัย ปาร์ค เกษตร, กรุงเทพ",2025-11-25,5100000.0,64976.0,78.0,1.0,1.0,"13.8407301,100.5845428","ถนนประเสริฐมนูกิจ, เสนานิคม, จตุจักร, กรุงเทพ",เสนานิคม,จตุจักร,กรุงเทพมหานคร,10900,13.8407301,100.5845428
